date,time,air_temperature,h2o_flux,co2_flux,Predicted ET,Actual ET,Delta,Percent Error,datetime
7/21/23,0:30,298.1499938964844,0.2041415423154831,4.446227550506592,0.012523302808403969,0.013199999928474426,0.0006766971200704575,5.12649342417717,2023-07-21T00:30:00
8/24/23,16:00,298.1499938964844,5.198793888092041,-6.559653282165527,0.32940608263015747,0.3368818461894989,0.007475763559341431,2.219105511903763,2023-08-24T16:00:00
9/29/23,12:30,298.1499938964844,1.4415700435638428,-2.1848537921905518,0.09278858453035355,0.0934000015258789,0.0006114169955253601,0.6546220276504755,2023-09-29T12:30:00
11/26/23,4:00,298.1499938964844,-0.08169999718666077,0.4985763132572174,-0.003190329298377037,-0.0052999998442828655,0.0021096705459058285,39.805105328559875,2023-11-26T04:00:00
8/9/23,9:00,298.1499938964844,1.1840739250183105,-1.4415066242218018,0.07654816657304764,0.07670000195503235,0.0001518353819847107,0.19796008709818125,2023-08-09T09:00:00
10/15/23,0:00,298.1499938964844,-0.2142278105020523,1.9217227697372437,-0.011601200327277184,-0.013899999670684338,0.002298799343407154,16.53812527656555,2023-10-15T00:00:00
9/8/23,19:00,298.1499938964844,0.2759186327457428,1.0835682153701782,0.019281933084130287,0.017899999395012856,0.0013819336891174316,7.720300555229187,2023-09-08T19:00:00
7/13/23,23:00,298.1499938964844,0.4500320553779602,7.0367350578308105,0.029397139325737953,0.029200000688433647,0.00019713863730430603,0.6751323118805885,2023-07-13T23:00:00
8/27/23,22:30,298.1499938964844,0.31292760372161865,5.25517463684082,0.01973564364016056,0.0203000009059906,0.00056435726583004,2.7800848707556725,2023-08-27T22:30:00
7/25/23,7:30,298.1499938964844,0.20239019393920898,2.095054864883423,0.014603028073906898,0.013100000098347664,0.0015030279755592346,11.47349625825882,2023-07-25T07:30:00
8/24/23,5:30,298.1499938964844,-0.10966332256793976,3.3025550842285156,-0.006230583414435387,-0.007110000122338533,0.0008794167079031467,12.368729710578918,2023-08-24T05:30:00
9/2/23,15:00,298.1499938964844,3.038938283920288,-4.387948513031006,0.19340194761753082,0.19692319631576538,0.003521248698234558,1.7881330102682114,2023-09-02T15:00:00
11/1/23,2:00,298.1499938964844,0.011500000022351742,-0.5691683888435364,0.0027269814163446426,0.0007479999912902713,0.0019789813086390495,264.56968784332275,2023-11-01T02:00:00
9/14/23,7:30,298.1499938964844,0.08760000020265579,0.3819161355495453,0.0074678752571344376,0.005669999867677689,0.001797875389456749,31.70856237411499,2023-09-14T07:30:00
10/27/23,14:30,298.1499938964844,0.5966207385063171,-3.2039129734039307,0.03967512398958206,0.03869999945163727,0.0009751245379447937,2.5197016075253487,2023-10-27T14:30:00
8/31/23,12:00,298.1499938964844,4.11859130859375,-4.760719299316406,0.2613512873649597,0.2668847143650055,0.005533427000045776,2.073339745402336,2023-08-31T12:00:00
11/15/23,15:00,298.1499938964844,-0.03359999880194664,-0.3841613233089447,-0.00011961720883846283,-0.0021800000686198473,0.0020603828597813845,94.51297521591187,2023-11-15T15:00:00
11/8/23,18:30,298.1499938964844,0.01140000019222498,-0.9462145566940308,0.0027408692985773087,0.0007409999961964786,0.001999869244173169,269.887900352478,2023-11-08T18:30:00
11/1/23,10:30,298.1499938964844,0.24877455830574036,-0.1352527141571045,0.017636427655816078,0.016100000590085983,0.001536427065730095,9.543024748563766,2023-11-01T10:30:00
7/8/23,15:30,298.1499938964844,2.237299680709839,3.4886302947998047,0.1393333226442337,0.14497701823711395,0.005643695592880249,3.8928207010030746,2023-07-08T15:30:00
7/9/23,18:30,298.1499938964844,1.5756515264511108,1.378347635269165,0.10104567557573318,0.10210222005844116,0.0010565444827079773,1.0347909294068813,2023-07-09T18:30:00
11/15/23,2:00,298.1499938964844,-0.01269999984651804,5.7544403076171875,0.0003442857414484024,-0.0008249999955296516,0.001169285736978054,141.73160791397095,2023-11-15T02:00:00
10/8/23,12:30,298.1499938964844,1.0891321897506714,-1.4346845149993896,0.07057369500398636,0.0706000030040741,2.6308000087738037e-05,0.03726345603354275,2023-10-08T12:30:00
10/16/23,13:30,298.1499938964844,1.078478455543518,-2.3026204109191895,0.06994868069887161,0.06989999860525131,4.868209362030029e-05,0.06964534404687583,2023-10-16T13:30:00
12/16/23,17:00,298.1499938964844,0.051500000059604645,0.0035800000187009573,0.005216905847191811,0.003329999977722764,0.0018869058694690466,56.663841009140015,2023-12-16T17:00:00
7/29/23,17:00,298.1499938964844,5.111756801605225,-0.4762604534626007,0.3236249089241028,0.3312418460845947,0.007616937160491943,2.299509383738041,2023-07-29T17:00:00
11/20/23,8:30,298.1499938964844,0.008089999668300152,0.7159963846206665,0.002448568120598793,0.0005239999736659229,0.0019245680887252092,367.2840118408203,2023-11-20T08:30:00
7/26/23,19:00,298.1499938964844,1.3580384254455566,0.9187794327735901,0.08737475425004959,0.08799999952316284,0.0006252452731132507,0.7105059921741486,2023-07-26T19:00:00
11/11/23,5:00,298.1499938964844,-0.001500000013038516,0.044599998742341995,0.0018776748329401016,-9.699999645818025e-05,0.0019746748730540276,2035.7473373413086,2023-11-11T05:00:00
10/22/23,6:00,298.1499938964844,0.00698000006377697,3.8061680793762207,7.439590990543365e-05,0.00045200000749900937,0.0003776040975935757,83.54072570800781,2023-10-22T06:00:00
12/17/23,10:30,298.1499938964844,0.23073618113994598,-0.1251603066921234,0.016500243917107582,0.014999999664723873,0.001500244252383709,10.0016288459301,2023-12-17T10:30:00
9/7/23,12:30,298.1499938964844,4.259202480316162,-6.5012125968933105,0.2702854871749878,0.27599629759788513,0.005710810422897339,2.069162018597126,2023-09-07T12:30:00
10/30/23,13:30,298.1499938964844,0.32272085547447205,-3.3217549324035645,0.022446462884545326,0.020899999886751175,0.0015464629977941513,7.399344444274902,2023-10-30T13:30:00
10/17/23,11:00,298.1499938964844,1.374219298362732,-1.7003507614135742,0.088524229824543,0.08900000154972076,0.0004757717251777649,0.5345749668776989,2023-10-17T11:00:00
9/7/23,4:30,298.1499938964844,0.0021899999119341373,2.923603057861328,0.0016124341636896133,0.00014200000441633165,0.0014704341301694512,1035.5169296264648,2023-09-07T04:30:00
10/27/23,2:30,298.1499938964844,0.08900000154972076,2.8604633808135986,0.007157931104302406,0.005770000163465738,0.001387930940836668,24.054262042045593,2023-10-27T02:30:00
7/21/23,11:30,298.1499938964844,3.048409938812256,-2.2832279205322266,0.1938929706811905,0.19753696024417877,0.0036439895629882812,1.844712719321251,2023-07-21T11:30:00
9/7/23,3:00,298.1499938964844,-0.009100000374019146,3.9754819869995117,-0.0007768776267766953,-0.000590000010561198,0.00018687761621549726,31.67417049407959,2023-09-07T03:00:00
10/15/23,2:30,298.1499938964844,-0.05700000002980232,0.3642972707748413,-0.0016302969306707382,-0.003700000001117587,0.002069703070446849,55.93792200088501,2023-10-15T02:30:00
8/11/23,4:30,298.1499938964844,0.1215418353676796,8.787551879882812,0.010774502530694008,0.00788000039756298,0.0028945021331310272,36.73225939273834,2023-08-11T04:30:00
11/13/23,17:00,298.1499938964844,-0.008430000394582748,0.4122171103954315,0.0014242623001337051,-0.0005460000247694552,0.0019702622666954994,360.8538866043091,2023-11-13T17:00:00
10/5/23,19:00,298.1499938964844,-0.13012802600860596,0.9372714161872864,-0.006260206922888756,-0.008430000394582748,0.0021697934716939926,25.738948583602905,2023-10-05T19:00:00
11/20/23,5:00,298.1499938964844,-0.041600000113248825,1.8365262746810913,-0.0007332470268011093,-0.0027000000700354576,0.0019667530432343483,72.84270524978638,2023-11-20T05:00:00
10/13/23,19:30,298.1499938964844,0.024299999698996544,2.561825752258301,0.003375718370079994,0.0015800000401213765,0.0017957183299586177,113.65305185317993,2023-10-13T19:30:00
9/14/23,1:30,298.1499938964844,0.37219855189323425,4.490978717803955,0.022757837548851967,0.02410000003874302,0.0013421624898910522,5.569139122962952,2023-09-14T01:30:00
10/18/23,19:30,298.1499938964844,-0.1164265125989914,-1.5756295919418335,-0.005271067842841148,-0.007540000136941671,0.002268932294100523,30.091938376426697,2023-10-18T19:30:00
8/16/23,7:00,298.1499938964844,0.10328727960586548,3.5003457069396973,0.006555208936333656,0.006690000183880329,0.00013479124754667282,2.014816738665104,2023-08-16T07:00:00
7/31/23,22:00,298.1499938964844,-0.3740667700767517,1.6229157447814941,-0.021642019972205162,-0.02419999986886978,0.0025579798966646194,10.570164769887924,2023-07-31T22:00:00
8/17/23,2:30,298.1499938964844,-0.1438133418560028,1.5117528438568115,-0.007150163874030113,-0.009320000186562538,0.002169836312532425,23.281505703926086,2023-08-17T02:30:00
11/25/23,14:00,298.1499938964844,0.8486411571502686,-1.4063223600387573,0.05544055253267288,0.054999999701976776,0.00044055283069610596,0.8010051213204861,2023-11-25T14:00:00
12/2/23,3:30,298.1499938964844,-0.09610000252723694,0.6762436628341675,-0.004107167944312096,-0.00622999994084239,0.0021228319965302944,34.07435119152069,2023-12-02T03:30:00
9/23/23,3:00,298.1499938964844,-0.0820000022649765,1.5418932437896729,-0.0032613184303045273,-0.005309999920427799,0.002048681490123272,38.58157396316528,2023-09-23T03:00:00
8/24/23,20:00,298.1499938964844,0.6959114670753479,9.940155982971191,0.046505577862262726,0.045099999755620956,0.0014055781066417694,3.116581216454506,2023-08-24T20:00:00
8/16/23,16:30,298.1499938964844,4.240119457244873,2.08575177192688,0.26719558238983154,0.2747597396373749,0.007564157247543335,2.753007784485817,2023-08-16T16:30:00
8/30/23,15:00,298.1499938964844,5.248854637145996,-4.408596515655518,0.33244919776916504,0.34012576937675476,0.007676571607589722,2.25698035210371,2023-08-30T15:00:00
12/29/23,8:00,298.1499938964844,0.06700000166893005,2.5239408016204834,0.006062278524041176,0.004339999984949827,0.0017222785390913486,39.683836698532104,2023-12-29T08:00:00
11/13/23,8:30,298.1499938964844,0.009730000048875809,-7.082747936248779,0.0029434654861688614,0.0006300000241026282,0.0023134653456509113,367.21670627593994,2023-11-13T08:30:00
9/15/23,13:00,298.1499938964844,4.4138078689575195,-7.94606351852417,0.28008604049682617,0.28601476550102234,0.005928725004196167,2.0728737115859985,2023-09-15T13:00:00
7/10/23,14:30,298.1499938964844,3.337240219116211,0.4785550534725189,0.21192730963230133,0.2162531614303589,0.004325851798057556,2.000364661216736,2023-07-10T14:30:00
7/26/23,10:00,298.1499938964844,2.9501781463623047,-3.1876654624938965,0.18775828182697296,0.1911715567111969,0.003413274884223938,1.7854511737823486,2023-07-26T10:00:00
9/30/23,18:30,298.1499938964844,-0.26080167293548584,0.4628087878227234,-0.014456799253821373,-0.016899999231100082,0.0024431999772787094,14.45680558681488,2023-09-30T18:30:00
8/1/23,2:00,298.1499938964844,0.01080000028014183,1.6426173448562622,0.002572784200310707,0.0007019999902695417,0.0018707842100411654,266.49348735809326,2023-08-01T02:00:00
9/12/23,21:00,298.1499938964844,0.09279999881982803,3.635624647140503,0.005586812272667885,0.006010000128298998,0.00042318785563111305,7.041395455598831,2023-09-12T21:00:00
10/22/23,14:00,298.1499938964844,1.065878987312317,-4.239343643188477,0.06925130635499954,0.06909999996423721,0.0001513063907623291,0.21896727848798037,2023-10-22T14:00:00
10/29/23,1:00,298.1499938964844,0.002570000011473894,-1.3369812965393066,0.0022050831466913223,0.00016700000560376793,0.002038083039224148,1220.4090118408203,2023-10-29T01:00:00
8/3/23,12:00,298.1499938964844,2.6972591876983643,-6.155915260314941,0.1719914823770523,0.174782395362854,0.0027909129858016968,1.5967929735779762,2023-08-03T12:00:00
7/24/23,4:30,298.1499938964844,0.07769999653100967,3.633206844329834,0.004651496186852455,0.005030000116676092,0.000378503929823637,7.524929195642471,2023-07-24T04:30:00
10/20/23,8:00,298.1499938964844,-0.057100001722574234,-5.281301498413086,-0.0013537313789129257,-0.003700000001117587,0.0023462686222046614,63.41266632080078,2023-10-20T08:00:00
11/1/23,14:00,298.1499938964844,0.3871006667613983,-1.7548415660858154,0.02642042376101017,0.025100000202655792,0.0013204235583543777,5.260651558637619,2023-11-01T14:00:00
9/13/23,2:30,298.1499938964844,0.02160000056028366,-1.6409149169921875,0.0034155938774347305,0.00139999995008111,0.0020155939273536205,143.9710021018982,2023-09-13T02:30:00
11/4/23,7:30,298.1499938964844,0.302658349275589,12.031471252441406,0.024208584800362587,0.019600000232458115,0.004608584567904472,23.51318597793579,2023-11-04T07:30:00
7/9/23,12:00,298.1499938964844,1.8836828470230103,-1.8480321168899536,0.1205863431096077,0.12206264585256577,0.0014763027429580688,1.2094631791114807,2023-07-09T12:00:00
11/19/23,2:00,298.1499938964844,1.0042273998260498,5.637478828430176,0.06198573857545853,0.06509999930858612,0.003114260733127594,4.783810675144196,2023-11-19T02:00:00
9/13/23,13:00,298.1499938964844,4.424654960632324,-7.565645217895508,0.2807497978210449,0.28671765327453613,0.005967855453491211,2.081439830362797,2023-09-13T13:00:00
7/29/23,6:30,298.1499938964844,0.3079283535480499,-27.15668296813965,-0.054034940898418427,0.019999999552965164,0.07403494417667389,370.1747179031372,2023-07-29T06:30:00
8/11/23,14:00,298.1499938964844,3.1964023113250732,-4.8443284034729,0.2033327966928482,0.20712687075138092,0.003794074058532715,1.8317632377147675,2023-08-11T14:00:00
11/3/23,18:00,298.1499938964844,0.008510000072419643,0.2963991165161133,0.002496311441063881,0.0005520000122487545,0.0019443114288151264,352.2303342819214,2023-11-03T18:00:00
10/12/23,19:00,298.1499938964844,-0.04039999842643738,-2.351440668106079,-0.000447859987616539,-0.0026199999265372753,0.0021721399389207363,82.90610909461975,2023-10-12T19:00:00
11/5/23,21:30,298.1499938964844,-0.051100000739097595,-0.9137294292449951,-0.0011944081634283066,-0.0033100000582635403,0.0021155918948352337,63.91516327857971,2023-11-05T21:30:00
12/26/23,19:30,298.1499938964844,0.025499999523162842,0.37477055191993713,0.0035607311874628067,0.0016499999910593033,0.0019107311964035034,115.8018946647644,2023-12-26T19:30:00
8/9/23,4:30,298.1499938964844,-0.06509999930858612,3.7190756797790527,-0.004366626963019371,-0.004220000002533197,0.00014662696048617363,3.4745726734399796,2023-08-09T04:30:00
8/16/23,8:30,298.1499938964844,1.2612152099609375,1.3612794876098633,0.0812612846493721,0.08169999718666077,0.00043871253728866577,0.5369798745959997,2023-08-16T08:30:00
11/27/23,13:00,298.1499938964844,0.9165613651275635,-4.294708251953125,0.0598604753613472,0.05939999967813492,0.0004604756832122803,0.7752115838229656,2023-11-27T13:00:00
12/9/23,0:00,298.1499938964844,0.009750000201165676,0.08370000123977661,0.0025839898735284805,0.0006319999811239541,0.0019519899506121874,308.85918140411377,2023-12-09T00:00:00
12/2/23,12:00,298.1499938964844,0.7210413217544556,-1.5009692907333374,0.04741585999727249,0.04670000076293945,0.0007158592343330383,1.5328891575336456,2023-12-02T12:00:00
7/14/23,17:30,298.1499938964844,2.670952081680298,3.717599391937256,0.1657756119966507,0.17307768762111664,0.007302075624465942,4.21895831823349,2023-07-14T17:30:00
8/21/23,18:30,298.1499938964844,1.1737200021743774,5.671239852905273,0.07229716330766678,0.07609999924898148,0.0038028359413146973,4.99715618789196,2023-08-21T18:30:00
8/1/23,12:30,298.1499938964844,4.401334285736084,-1.3665329217910767,0.27897214889526367,0.28520646691322327,0.006234318017959595,2.185896411538124,2023-08-01T12:30:00
9/13/23,5:30,298.1499938964844,0.033399999141693115,-2.0967721939086914,0.004181811586022377,0.0021699999924749136,0.0020118115935474634,92.71021485328674,2023-09-13T05:30:00
10/7/23,21:30,298.1499938964844,0.15475694835186005,5.4347453117370605,0.010269233956933022,0.009999999776482582,0.00026923418045043945,2.6923418045043945,2023-10-07T21:30:00
11/29/23,2:00,298.1499938964844,0.10942887514829636,1.9977658987045288,0.008759567514061928,0.007089999970048666,0.0016695675440132618,23.548202216625214,2023-11-29T02:00:00
9/25/23,6:30,298.1499938964844,-0.08579999953508377,3.2508413791656494,-0.004625430330634117,-0.0055599999614059925,0.0009345696307718754,16.808806359767914,2023-09-25T06:30:00
7/23/23,21:30,298.1499938964844,0.06719999760389328,6.414546489715576,0.00569058395922184,0.004350000061094761,0.001340583898127079,30.818021297454834,2023-07-23T21:30:00
8/14/23,0:00,298.1499938964844,-0.0575999990105629,-7.662801265716553,-0.0012637283653020859,-0.0037400000728666782,0.0024762717075645924,66.21047258377075,2023-08-14T00:00:00
8/13/23,0:00,298.1499938964844,-0.05350000038743019,2.843447208404541,-0.001664450392127037,-0.0034600000362843275,0.0017955496441572905,51.894497871398926,2023-08-13T00:00:00
12/1/23,8:00,298.1499938964844,0.4348152279853821,3.063444137573242,0.0281952116638422,0.028200000524520874,4.7888606786727905e-06,0.016981775115709752,2023-12-01T08:00:00
8/20/23,2:30,298.1499938964844,-5.851808547973633,-43.224666595458984,-0.30465108156204224,-0.37919721007347107,0.07454612851142883,19.658933579921722,2023-08-20T02:30:00
9/25/23,19:00,298.1499938964844,-0.04270000010728836,0.8104099035263062,-0.0007528569549322128,-0.0027600000612437725,0.0020071431063115597,72.72257208824158,2023-09-25T19:00:00
12/1/23,6:00,298.1499938964844,0.4201294779777527,5.90798282623291,0.026732930913567543,0.0272000003606081,0.00046706944704055786,1.7171669751405716,2023-12-01T06:00:00
12/28/23,8:30,298.1499938964844,-0.04170000180602074,1.8503962755203247,-0.0007423069328069687,-0.0027000000700354576,0.001957693137228489,72.50714898109436,2023-12-28T08:30:00
8/29/23,13:00,298.1499938964844,5.794956207275391,-5.286799430847168,0.36685192584991455,0.3755131661891937,0.008661240339279175,2.3065077140927315,2023-08-29T13:00:00
9/21/23,6:30,298.1499938964844,-1.4058330059051514,-2.4716577529907227,-0.08635389059782028,-0.09109999984502792,0.004746109247207642,5.209779739379883,2023-09-21T06:30:00
7/26/23,19:30,298.1499938964844,0.8509039282798767,2.450747013092041,0.05539030581712723,0.05510000139474869,0.00029030442237854004,0.5268682725727558,2023-07-26T19:30:00
10/27/23,16:00,298.1499938964844,0.002219999907538295,-0.5372137427330017,0.002141723409295082,0.00014400000509340316,0.001997723476961255,1387.3079299926758,2023-10-27T16:00:00
8/24/23,19:30,298.1499938964844,0.9985755681991577,7.809057235717773,0.0632743313908577,0.06469999998807907,0.0014256685972213745,2.2035064175724983,2023-08-24T19:30:00
9/11/23,7:30,298.1499938964844,0.15629476308822632,6.203169822692871,0.01094026304781437,0.010099999606609344,0.0008402634412050247,8.319440484046936,2023-09-11T07:30:00
8/3/23,12:30,298.1499938964844,2.9399702548980713,-9.460453987121582,0.18640871345996857,0.19051006436347961,0.004101350903511047,2.152826450765133,2023-08-03T12:30:00
7/21/23,2:00,298.1499938964844,0.34921208024024963,4.280777931213379,0.02120346762239933,0.022600000724196434,0.0013965331017971039,6.17934986948967,2023-07-21T02:00:00
10/19/23,20:00,298.1499938964844,-0.02199999988079071,0.22149306535720825,0.0005791280418634415,-0.0014299999456852674,0.002009127987548709,140.4984712600708,2023-10-19T20:00:00
9/9/23,1:00,298.1499938964844,0.17561843991279602,3.480621337890625,0.011098811402916908,0.01140000019222498,0.00030118878930807114,2.6420067995786667,2023-09-09T01:00:00
12/31/23,4:30,298.1499938964844,0.019700000062584877,3.2594547271728516,0.0019167754799127579,0.0012799999676644802,0.0006367755122482777,49.74808692932129,2023-12-31T04:30:00
8/19/23,22:00,298.1499938964844,1.1010936498641968,6.925529956817627,0.06883282214403152,0.0714000016450882,0.002567179501056671,3.595489263534546,2023-08-19T22:00:00
10/29/23,23:30,298.1499938964844,0.006120000034570694,-0.2928725779056549,0.002374717965722084,0.00039599998854100704,0.001978717977181077,499.6762752532959,2023-10-29T23:30:00
9/24/23,15:30,298.1499938964844,1.016142725944519,-2.1122872829437256,0.06601608544588089,0.0658000037074089,0.00021608173847198486,0.3283916739746928,2023-09-24T15:30:00
12/15/23,12:30,298.1499938964844,0.30762407183647156,-1.312212586402893,0.021396765485405922,0.019899999722838402,0.0014967657625675201,7.521436363458633,2023-12-15T12:30:00
8/22/23,9:00,298.1499938964844,1.6471471786499023,-0.7543067336082458,0.10565084964036942,0.10673514008522034,0.0010842904448509216,1.0158701799809933,2023-08-22T09:00:00
12/4/23,9:00,298.1499938964844,-0.15915939211845398,2.8547263145446777,-0.008265843614935875,-0.010300000198185444,0.002034156583249569,19.749093055725098,2023-12-04T09:00:00
7/18/23,4:00,298.1499938964844,0.3200500011444092,7.550941467285156,0.021894047036767006,0.02070000022649765,0.0011940468102693558,5.768341943621635,2023-07-18T04:00:00
11/7/23,21:00,298.1499938964844,-0.02979999966919422,2.641788959503174,-3.193877637386322e-05,-0.001930000027641654,0.0018980612512677908,98.34514260292053,2023-11-07T21:00:00
12/29/23,6:30,298.1499938964844,0.0348999984562397,3.3444936275482178,0.0026648137718439102,0.002259999979287386,0.0004048137925565243,17.912115156650543,2023-12-29T06:30:00
12/22/23,14:00,298.1499938964844,2.389765501022339,3.5076417922973633,0.14877380430698395,0.15485680103302002,0.006082996726036072,3.928143158555031,2023-12-22T14:00:00
12/6/23,15:30,298.1499938964844,0.3651137351989746,4.546224117279053,0.02236832119524479,0.02370000071823597,0.0013316795229911804,5.618900805711746,2023-12-06T15:30:00
9/26/23,18:00,298.1499938964844,0.40252581238746643,0.9882147312164307,0.027251968160271645,0.026100000366568565,0.0011519677937030792,4.413669556379318,2023-09-26T18:00:00
8/24/23,10:00,298.1499938964844,3.0766522884368896,-8.431533813476562,0.1959771066904068,0.19936707615852356,0.0033899694681167603,1.7003657296299934,2023-08-24T10:00:00
8/15/23,17:30,298.1499938964844,5.471499443054199,1.5401757955551147,0.34506756067276,0.3545531630516052,0.009485602378845215,2.6753680780529976,2023-08-15T17:30:00
10/5/23,8:30,298.1499938964844,0.019099999219179153,4.182600975036621,0.001093873754143715,0.0012400000123307109,0.00014612625818699598,11.784375458955765,2023-10-05T08:30:00
11/16/23,17:00,298.1499938964844,-0.05530000105500221,-0.6893388032913208,-0.001469602808356285,-0.0035800000187009573,0.002110397210344672,58.94964337348938,2023-11-16T17:00:00
11/5/23,10:30,298.1499938964844,0.2980826199054718,-0.1856691986322403,0.020738670602440834,0.019300000742077827,0.0014386698603630066,7.454247772693634,2023-11-05T10:30:00
7/14/23,21:00,298.1499938964844,0.004089999943971634,1.052087426185608,0.0021817777305841446,0.00026500000967644155,0.0019167776918038726,723.3123302459717,2023-07-14T21:00:00
